,CustomerID,Freq,SaleAmount,ElapsedDays,Freq_log,SaleAmount_log,ElapsedDays_log,ClusterLabel
947,13621,19,213.85,127,2.995732273553991,5.3699401102210045,4.852030263919617,2
948,13623,78,727.74,41,4.3694478524670215,6.591317015443623,3.7376696182833684,3
949,13626,19,257.23,263,2.995732273553991,5.5538506606638975,5.575949103146316,2
950,13627,92,1638.47,70,4.532599493153256,7.402128297855622,4.2626798770413155,3
951,13629,59,7792.36,34,4.0943445622221,8.961027368080067,3.5553480614894135,0
952,13630,71,2031.78,16,4.276666119016055,7.617159593311352,2.833213344056216,0
953,13631,11,3070.42,110,2.4849066497880004,8.029895274358873,4.709530201312334,3
954,13632,145,2118.93,35,4.983606621708336,7.659138348252998,3.58351893845611,0
955,13634,186,1547.3600000000001,44,5.231108616854587,7.344951585251755,3.8066624897703196,0
956,13635,62,1071.03,78,4.143134726391533,6.977309326313799,4.3694478524670215,3
957,13636,63,949.12,47,4.1588830833596715,6.856588292406893,3.871201010907891,3
958,13637,99,804.3,63,4.605170185988092,6.6912148788015,4.1588830833596715,3
959,13638,8,122.64,26,2.1972245773362196,4.817374117263916,3.295836866004329,1
960,13639,40,1033.34,85,3.713572066704308,6.941518821134943,4.454347296253507,3
961,13642,57,312.28,226,4.060443010546419,5.7470973593421455,5.424950017481403,3
962,13643,28,519.44,42,3.367295829986474,6.254674607635275,3.7612001156935624,1
963,13644,146,2624.26,27,4.990432586778736,7.87293521773988,3.332204510175204,0
964,13645,5,252.1,131,1.791759469228055,5.533784667551078,4.882801922586371,2
965,13647,78,1648.1200000000001,20,4.3694478524670215,7.4079970912884825,3.044522437723423,0
966,13649,23,346.6,267,3.1780538303479458,5.851052393391237,5.5909869805108565,2
967,13650,96,1836.34,27,4.574710978503383,7.516074152465826,3.332204510175204,0
968,13651,6,94.2,46,1.9459101490553132,4.55597994179732,3.8501476017100584,1
969,13652,63,1095.08,56,4.1588830833596715,6.999495457544853,4.04305126783455,3
970,13654,166,2707.33,54,5.117993812416755,7.90408748775984,4.007333185232471,0
971,13655,56,932.97,125,4.04305126783455,6.83944431779864,4.836281906951478,3
972,13656,49,379.65,175,3.912023005428146,5.941880317752221,5.170483995038151,3
973,13657,16,382.14,21,2.833213344056216,5.948400457636955,3.091042453358316,1
974,13658,108,2639.17,20,4.6913478822291435,7.878598588006555,3.044522437723423,0
975,13659,103,1563.0,216,4.6443908991413725,7.355001921105257,5.37989735354046,3
976,13662,52,881.26,96,3.970291913552122,6.782486797146853,4.574710978503383,3
977,13663,13,189.47,190,2.6390573296152584,5.249494701850468,5.25227342804663,2
978,13666,12,84.65,71,2.5649493574615367,4.450269224770129,4.276666119016055,2
979,13667,83,299.05,160,4.430816798843313,5.703949127435522,5.081404364984463,3
980,13668,463,6309.83,13,6.139884552226255,8.750022484127467,2.6390573296152584,0
981,13669,9,218.55,61,2.302585092994046,5.391579997007726,4.127134385045092,1
982,13670,25,349.7,86,3.258096538021482,5.859931157146132,4.465908118654584,1
983,13672,6,186.39000000000001,312,1.9459101490553132,5.233192006587575,5.746203190540153,2
984,13673,60,387.44,29,4.110873864173311,5.962138717726154,3.4011973816621555,1
985,13675,25,486.82000000000005,162,3.258096538021482,6.189946485351331,5.093750200806762,2
986,13678,16,232.6,162,2.833213344056216,5.453610250954072,5.093750200806762,2
987,13680,194,3719.12,12,5.272999558563747,8.221511204811428,2.5649493574615367,0
988,13681,57,827.83,28,4.060443010546419,6.720015067761323,3.367295829986474,1
989,13682,3,59.5,198,1.3862943611198906,4.102643365036796,5.293304824724492,2
990,13684,29,65.13,296,3.4011973816621555,4.191622501686571,5.6937321388027,2
991,13685,39,3119.44,13,3.6888794541139363,8.045729296501372,2.6390573296152584,0
992,13686,8,72.0,193,2.1972245773362196,4.290459441148391,5.267858159063328,2
993,13689,6,910.0,74,1.9459101490553132,6.814542897259958,4.31748811353631,1
994,13690,9,172.25,70,2.302585092994046,5.1547356380700124,4.2626798770413155,2
995,13692,53,1488.32,35,3.9889840465642745,7.30607491892943,3.58351893845611,3
996,13694,568,65039.62,14,6.343880434126331,11.082767276771584,2.70805020110221,0
997,13695,90,2504.13,42,4.51085950651685,7.826095908379989,3.7612001156935624,0
998,13697,12,151.29999999999998,49,2.5649493574615367,5.025852259901116,3.912023005428146,1
999,13699,14,308.58000000000004,166,2.70805020110221,5.735216540145732,5.117993812416755,2
1000,13700,194,2248.63,37,5.272999558563747,7.718521037231551,3.6375861597263857,0
1001,13703,1,99.5,329,0.6931471805599453,4.61015772749913,5.799092654460526,2
1002,13704,134,2308.06,16,4.90527477843843,7.744595794291895,2.833213344056216,0
1003,13705,28,711.86,18,3.367295829986474,6.569285047698251,2.9444389791664403,1
1004,13706,20,330.79,313,3.044522437723423,5.8045022386644325,5.749392985908253,2
1005,13707,48,806.41,278,3.8918202981106265,6.693831593776871,5.631211781821365,3
1006,13708,49,285.33,282,3.912023005428146,5.657144991804844,5.645446897643238,2
1007,13709,335,6307.650000000001,14,5.817111159963204,8.74967698652825,2.70805020110221,0
1008,13710,8,180.48,42,2.1972245773362196,5.201145454795763,3.7612001156935624,1
1009,13711,13,252.06,229,2.6390573296152584,5.5336266147611175,5.438079308923196,2
1010,13712,10,228.84,257,2.3978952727983707,5.437383414671034,5.552959584921617,2
1011,13715,104,1077.39,292,4.653960350157523,6.983224467118015,5.680172609017068,3
1012,13716,21,138.28,280,3.091042453358316,4.936486295459933,5.638354669333745,2
1013,13717,102,1445.01,43,4.634728988229636,7.276563318324119,3.784189633918261,0
1014,13718,12,306.55,257,2.5649493574615367,5.728637675654378,5.552959584921617,2
1015,13719,60,1041.68,26,4.110873864173311,6.949549600639115,3.295836866004329,1
1016,13720,43,799.9,127,3.784189633918261,6.685736095329637,4.852030263919617,3
1017,13721,28,524.14,47,3.367295829986474,6.263664893709055,3.871201010907891,1
1018,13722,85,2375.41,142,4.454347296253507,7.773346224518516,4.962844630259907,3
1019,13723,6,199.85000000000002,228,1.9459101490553132,5.302558360805292,5.43372200355424,2
1020,13725,104,1980.56,60,4.653960350157523,7.5916396922628975,4.110873864173311,3
1021,13726,42,1079.6599999999999,49,3.7612001156935624,6.985327244577021,3.912023005428146,3
1022,13727,20,333.48,39,3.044522437723423,5.81257708704831,3.6888794541139363,1
1023,13728,63,1016.14,47,4.1588830833596715,6.924750046357999,3.871201010907891,3
1024,13730,43,752.6,146,3.784189633918261,6.624861723262153,4.990432586778736,3
1025,13731,38,610.59,230,3.6635616461296463,6.416062123365316,5.442417710521793,3
1026,13732,33,491.86,39,3.5263605246161616,6.200225158054739,3.6888794541139363,1
1027,13735,195,2883.54,35,5.278114659230517,7.967120720822151,3.58351893845611,0
1028,13736,190,729.8,16,5.25227342804663,6.594139824503851,2.833213344056216,0
1029,13737,30,339.59999999999997,211,3.4339872044851463,5.830708768228588,5.356586274672012,2
1030,13739,3,216.9,29,1.3862943611198906,5.384036241950574,3.4011973816621555,1
1031,13740,23,350.75,251,3.1780538303479458,5.862920695994498,5.529429087511423,2
1032,13741,34,668.4300000000001,82,3.5553480614894135,6.50642660402637,4.418840607796598,3
1033,13742,313,3107.87,27,5.749392985908253,8.04201459509639,3.332204510175204,0
1034,13743,41,1341.6,13,3.7376696182833684,7.2023633115046515,2.6390573296152584,0
1035,13744,63,1080.52,106,4.1588830833596715,6.9861227380561495,4.672828834461906,3
1036,13745,25,300.04,173,3.258096538021482,5.707243146285182,5.159055299214529,2
1037,13747,1,79.6,384,0.6931471805599453,4.389498649512583,5.953243334287785,2
1038,13748,28,948.25,106,3.367295829986474,6.855672199111912,4.672828834461906,3
1039,13750,24,1647.26,64,3.2188758248682006,7.407475465015805,4.174387269895637,3
1040,13751,9,296.25,299,2.302585092994046,5.694573535570891,5.703782474656201,2
1041,13752,75,1175.38,135,4.330733340286331,7.07019720551526,4.912654885736052,3
1042,13753,35,741.26,298,3.58351893845611,6.609699586102796,5.700443573390687,3
1043,13754,12,282.59999999999997,162,2.5649493574615367,5.647564794657972,5.093750200806762,2
1044,13755,321,2108.06,14,5.7745515455444085,7.653997629576229,2.70805020110221,0
1045,13756,142,5189.52,13,4.962844630259907,8.55458916381921,2.6390573296152584,0
1046,13758,117,3190.55,22,4.770684624465665,8.068261971187837,3.1354942159291497,0
1047,13759,25,659.4100000000001,44,3.258096538021482,6.492860854269306,3.8066624897703196,1
1048,13760,57,286.79,65,4.060443010546419,5.662231047497966,4.189654742026425,1
1049,13761,70,1070.65,61,4.2626798770413155,6.976954795783142,4.127134385045092,3
1050,13762,7,306.72,229,2.0794415416798357,5.729190278590734,5.438079308923196,2
1051,13763,15,1714.96,74,2.772588722239781,7.447727969752915,4.31748811353631,3
1052,13764,207,1519.42,81,5.337538079701318,7.3267418914616185,4.406719247264253,3
1053,13767,368,17220.36,13,5.910796644040527,9.753905752795765,2.6390573296152584,0
1054,13769,135,2796.51,13,4.912654885736052,7.936485014799888,2.6390573296152584,0
1055,13771,119,2634.45,75,4.787491742782046,7.876809224383177,4.330733340286331,3
1056,13772,173,1122.63,44,5.159055299214529,7.024319794766853,3.8066624897703196,0
1057,13774,22,345.0,92,3.1354942159291497,5.846438775057725,4.532599493153256,1
1058,13777,197,25977.16,11,5.288267030694535,10.165011464005927,2.4849066497880004,0
1059,13778,9,178.7,114,2.302585092994046,5.191288793789513,4.74493212836325,2
1060,13780,57,360.01,18,4.060443010546419,5.888905658780245,2.9444389791664403,1
1061,13781,17,127.84,261,2.8903717578961645,4.858571324462998,5.568344503761097,2
1062,13782,113,908.86,23,4.736198448394496,6.8132907415215165,3.1780538303479458,0
1063,13784,31,2462.79,20,3.4657359027997265,7.809456093748633,3.044522437723423,0
1064,13786,7,230.39999999999998,378,2.0794415416798357,5.444147814759576,5.937536205082426,2
1065,13787,31,309.04,86,3.4657359027997265,5.736701321413311,4.465908118654584,1
1066,13790,45,348.8,15,3.828641396489095,5.857361562584502,2.772588722239781,1
1067,13791,11,1516.0,138,2.4849066497880004,7.324489979348532,4.9344739331306915,3
1068,13792,13,195.55,77,2.6390573296152584,5.280916851867869,4.356708826689592,2
1069,13798,349,37153.85,12,5.857933154483459,10.522849593441716,2.5649493574615367,0
1070,13799,39,688.86,127,3.6888794541139363,6.5364886784538845,4.852030263919617,3
1071,13800,33,558.32,320,3.5263605246161616,6.32672176017265,5.771441123130016,2
1072,13801,23,324.8,77,3.1780538303479458,5.786283696167945,4.356708826689592,1
1073,13802,60,4599.42,149,4.110873864173311,8.433902882657025,5.0106352940962555,3
1074,13803,17,277.07,266,2.8903717578961645,5.627872880555851,5.58724865840025,2
1075,13804,135,2588.39,41,4.912654885736052,7.85917760571858,3.7376696182833684,0
1076,13805,13,924.6,63,2.6390573296152584,6.830442175879467,4.1588830833596715,1
1077,13806,10,256.38,74,2.3978952727983707,5.550553592065519,4.31748811353631,1
1078,13807,7,112.6,378,2.0794415416798357,4.732683506287051,5.937536205082426,2
1079,13808,76,1747.66,16,4.343805421853684,7.466605059322925,2.833213344056216,0
1080,13809,12,155.05,316,2.5649493574615367,5.0501764687167885,5.75890177387728,2
1081,13810,35,1499.01,39,3.58351893845611,7.313227053734746,3.6888794541139363,3
1082,13811,13,814.5,194,2.6390573296152584,6.703801422061068,5.272999558563747,2
1083,13812,36,539.0,53,3.6109179126442243,6.29156913955832,3.9889840465642745,1
1084,13813,69,1366.8600000000001,50,4.248495242049359,7.221002753764198,3.9318256327243257,3
1085,13814,57,1579.12,103,4.060443010546419,7.365256072504094,4.6443908991413725,3
1086,13815,176,4027.36,33,5.176149732573829,8.301114624224146,3.5263605246161616,0
1087,13816,28,571.6700000000001,34,3.367295829986474,6.3503096345809205,3.5553480614894135,1
1088,13817,24,382.98,40,3.2188758248682006,5.950590467898009,3.713572066704308,1
1089,13819,36,1140.35,312,3.6109179126442243,7.039967051290641,5.746203190540153,3
1090,13821,59,385.64,155,4.0943445622221,5.957494027536828,5.049856007249537,3
1091,13822,96,632.0,16,4.574710978503383,6.450470422144176,2.833213344056216,0
1092,13823,40,957.66,29,3.713572066704308,6.865536476045727,3.4011973816621555,1
1093,13824,46,1698.94,43,3.8501476017100584,7.438348235303808,3.784189633918261,3
1094,13826,10,189.5,187,2.3978952727983707,5.249652194566756,5.236441962829949,2
1095,13827,92,409.8,68,4.532599493153256,6.018106478054404,4.23410650459726,3
1096,13828,15,209.49,33,2.772588722239781,5.349438146055751,3.5263605246161616,1
1097,13831,72,2198.45,27,4.290459441148391,7.695962608091198,3.332204510175204,0
1098,13832,3,52.199999999999996,30,1.3862943611198906,3.9740583963475986,3.4339872044851463,1
1099,13833,28,383.85,170,3.367295829986474,5.9528536479803265,5.14166355650266,2
1100,13835,55,834.57,36,4.02535169073515,6.728114126692287,3.6109179126442243,1
1101,13837,18,266.59000000000003,222,2.9444389791664403,5.589455958348054,5.407171771460119,2
1102,13838,165,674.82,16,5.111987788356544,6.515926768396882,2.833213344056216,0
1103,13841,1,85.0,263,0.6931471805599453,4.454347296253507,5.575949103146316,2
1104,13842,206,3385.62,69,5.332718793265369,8.127587652841866,4.248495242049359,0
1105,13844,20,361.62,22,3.044522437723423,5.893355453997663,3.1354942159291497,1
1106,13845,9,312.98,75,2.302585092994046,5.749329289612172,4.330733340286331,1
1107,13846,55,865.0600000000001,35,4.02535169073515,6.763954190227071,3.58351893845611,1
1108,13848,5,1255.0,103,1.791759469228055,7.135687347028144,4.6443908991413725,2
1109,13849,101,1537.95,62,4.624972813284271,7.338855644682132,4.143134726391533,3
1110,13850,93,1595.48,140,4.543294782270004,7.375556484672672,4.948759890378168,3
1111,13851,81,2651.46,106,4.406719247264253,7.883242790261331,4.672828834461906,3
1112,13853,23,1090.14,68,3.1780538303479458,6.994978300240205,4.23410650459726,3
1113,13854,110,8109.5199999999995,19,4.709530201312334,9.000917263426343,2.995732273553991,0
1114,13856,14,388.5,179,2.70805020110221,5.964863865310803,5.19295685089021,2
1115,13858,11,216.17,68,2.4849066497880004,5.38068045697316,4.23410650459726,1
1116,13859,28,201.16,337,3.367295829986474,5.309059463079938,5.823045895483019,2
1117,13860,76,1245.9,12,4.343805421853684,7.1284157500025405,2.5649493574615367,0
1118,13862,139,2209.36,29,4.941642422609304,7.700910677173299,3.4011973816621555,0
1119,13863,20,305.78,258,3.044522437723423,5.726130878319963,5.556828061699537,2
1120,13865,30,501.56,69,3.4339872044851463,6.219715035790337,4.248495242049359,1
1121,13866,7,145.67000000000002,85,2.0794415416798357,4.988185165258664,4.454347296253507,2
1122,13867,60,1005.09,42,4.110873864173311,6.913826809878765,3.7612001156935624,3
1123,13868,33,3192.54,18,3.5263605246161616,8.068885298365506,2.9444389791664403,0
1124,13869,304,3083.65,134,5.720311776607412,8.034193477715295,4.90527477843843,3
1125,13870,115,2770.94,13,4.7535901911063645,7.927302715053892,2.6390573296152584,0
1126,13871,336,6403.25,33,5.820082930352362,8.764717111455825,3.5263605246161616,0
1127,13873,23,389.6,130,3.1780538303479458,5.967684018442578,4.875197323201151,2
1128,13874,18,540.45,369,2.9444389791664403,6.294250726074389,5.91350300563827,2
1129,13875,104,1786.79,64,4.653960350157523,7.488735499171278,4.174387269895637,3
1130,13876,7,122.7,74,2.0794415416798357,4.8178592793984425,4.31748811353631,2
1131,13877,3,117.24,97,1.3862943611198906,4.772716457199891,4.584967478670572,2
1132,13878,35,1271.57,65,3.58351893845611,7.148793756734876,4.189654742026425,3
1133,13880,165,3219.77,32,5.111987788356544,8.077375740386112,3.4965075614664802,0
1134,13881,178,17159.52,14,5.187385805840755,9.75036667561313,2.70805020110221,0
1135,13882,65,1191.13,13,4.189654742026425,7.083496902081326,2.6390573296152584,0
1136,13883,142,2674.48,21,4.962844630259907,7.891884082485146,3.091042453358316,0
1137,13884,59,787.6,18,4.0943445622221,6.670259221443527,2.9444389791664403,1
1138,13885,28,506.8,200,3.367295829986474,6.230087669270578,5.303304908059076,2
1139,13886,16,243.56,82,2.833213344056216,5.499460677582579,4.418840607796598,1
1140,13887,19,349.55,215,2.995732273553991,5.859503349652977,5.375278407684165,2
1141,13888,39,595.67,130,3.6888794541139363,6.391364196743265,4.875197323201151,3
1142,13889,15,416.90000000000003,103,2.772588722239781,6.03524216945387,4.6443908991413725,2
1143,13890,110,1883.8100000000002,12,4.709530201312334,7.54158229904591,2.5649493574615367,0
1144,13892,27,632.97,37,3.332204510175204,6.4520016347056774,3.6375861597263857,1
1145,13893,21,821.1,308,3.091042453358316,6.711862042158088,5.733341276897746,2
1146,13894,27,564.62,34,3.332204510175204,6.337922474636114,3.5553480614894135,1
1147,13895,118,2593.07,39,4.77912349311153,7.860983349863101,3.6888794541139363,0
1148,13897,17,311.16,61,2.8903717578961645,5.743515876874802,4.127134385045092,1
1149,13898,12,155.93,336,2.5649493574615367,5.055799846050629,5.820082930352362,2
1150,13899,19,388.52,27,2.995732273553991,5.9649152118744455,3.332204510175204,1
1151,13900,43,740.95,194,3.784189633918261,6.609281855452135,5.272999558563747,3
1152,13901,149,2867.2,83,5.0106352940962555,7.961439934295112,4.430816798843313,3
1153,13904,26,332.64,48,3.295836866004329,5.810062567373411,3.8918202981106265,1
1154,13908,122,2369.55,90,4.812184355372417,7.770877274716226,4.51085950651685,3
1155,13911,148,2580.91,68,5.003946305945459,7.856284714098846,4.23410650459726,0
1156,13914,33,626.45,22,3.5263605246161616,6.441663986556317,3.1354942159291497,1
1157,13917,18,272.04,60,2.9444389791664403,5.609618304598452,4.110873864173311,1
1158,13918,30,1212.8400000000001,60,3.4339872044851463,7.101544167216986,4.110873864173311,3
1159,13919,28,384.81,70,3.367295829986474,5.955345020301596,4.2626798770413155,1
1160,13922,7,172.25,362,2.0794415416798357,5.1547356380700124,5.8944028342648505,2
1161,13923,20,351.13,64,3.044522437723423,5.864000425598742,4.174387269895637,1
1162,13924,117,1838.8500000000001,12,4.770684624465665,7.517439325540823,2.5649493574615367,0
1163,13925,41,678.25,103,3.7376696182833684,6.520989248306457,4.6443908991413725,3
1164,13926,11,223.85000000000002,34,2.4849066497880004,5.415433513216716,3.5553480614894135,1
1165,13927,21,348.99,85,3.091042453358316,5.857904582646717,4.454347296253507,1
1166,13928,27,464.57,21,3.332204510175204,6.143262461351643,3.091042453358316,1
1167,13929,9,842.65,180,2.302585092994046,6.737737716644347,5.198497031265826,2
1168,13930,17,337.34,68,2.8903717578961645,5.824051307047146,4.23410650459726,1
1169,13931,58,1237.53,106,4.07753744390572,7.121680471486267,4.672828834461906,3
1170,13932,16,307.4,305,2.833213344056216,5.731397641689174,5.723585101952381,2
1171,13933,23,608.7900000000001,120,3.1780538303479458,6.413114635600407,4.795790545596741,3
1172,13934,31,922.1,274,3.4657359027997265,6.8277375709961055,5.616771097666572,3
1173,13936,26,376.58,190,3.295836866004329,5.933782466766897,5.25227342804663,2
1174,13937,9,158.85,180,2.302585092994046,5.074235875505851,5.198497031265826,2
1175,13938,7,71.66,46,2.0794415416798357,4.2857910267930555,3.8501476017100584,1
1176,13939,45,568.55,34,3.828641396489095,6.344846575345921,3.5553480614894135,1
1177,13940,49,839.14,28,3.912023005428146,6.73356854461668,3.367295829986474,1
1178,13941,45,5112.96,32,3.828641396489095,8.539729334154528,3.4965075614664802,0
1179,13946,11,561.5699999999999,90,2.4849066497880004,6.332515570780452,4.51085950651685,2
1180,13947,5,90.6,76,1.791759469228055,4.517431271680085,4.343805421853684,2
1181,13948,3,102.0,371,1.3862943611198906,4.634728988229636,5.918893854273146,2
1182,13949,160,2427.32,13,5.081404364984463,7.794954939211736,2.6390573296152584,0
1183,13950,35,745.06,22,3.58351893845611,6.61480602592395,3.1354942159291497,1
1184,13951,39,674.45,187,3.6888794541139363,6.5153791354156905,5.236441962829949,3
1185,13952,137,3251.071,228,4.927253685157205,8.087047303147697,5.43372200355424,3
1186,13953,20,3515.68,18,3.044522437723423,8.16527264169811,2.9444389791664403,0
1187,13954,25,439.92,12,3.258096538021482,6.088863453095115,2.5649493574615367,1
1188,13955,33,322.96,165,3.5263605246161616,5.780620051380789,5.111987788356544,2
1189,13956,147,1019.27,16,4.997212273764115,6.927822577132249,2.833213344056216,0
1190,13959,90,594.04,90,4.51085950651685,6.388628630176759,4.51085950651685,3
1191,13960,12,230.22,32,2.5649493574615367,5.443369638247176,3.4965075614664802,1
1192,13962,11,169.55,32,2.4849066497880004,5.139028508864655,3.4965075614664802,1
1193,13963,35,664.54,319,3.58351893845611,6.500598741212994,5.768320995793772,3
1194,13967,2,80.7,156,1.0986122886681098,4.403054001865957,5.056245805348308,2
1195,13969,619,9024.17,18,6.429719478039138,9.107772619588772,2.9444389791664403,0
1196,13971,149,2758.26,29,5.0106352940962555,7.922717806819661,3.4011973816621555,0
1197,13972,15,190.25,81,2.772588722239781,5.253581472706645,4.406719247264253,2
1198,13973,11,264.7,298,2.4849066497880004,5.582367852765768,5.700443573390687,2
1199,13974,28,413.59000000000003,60,3.367295829986474,6.027290080077415,4.110873864173311,1
1200,13975,329,2461.2400000000002,42,5.799092654460526,7.808826783715542,3.7612001156935624,0
1201,13976,10,357.98,217,2.3978952727983707,5.8832666766299955,5.384495062789089,2
1202,13978,15,196.79000000000002,25,2.772588722239781,5.287205861793318,3.258096538021482,1
1203,13979,54,869.87,84,4.007333185232471,6.769492711981713,4.442651256490317,3
1204,13980,11,200.14,71,2.4849066497880004,5.304001183016334,4.276666119016055,1
1205,13982,111,1871.81,50,4.718498871295094,7.535195255760907,3.9318256327243257,0
1206,13983,107,2603.43,40,4.68213122712422,7.864969120264265,3.713572066704308,0
1207,13984,16,920.51,37,2.833213344056216,6.8260136289229445,3.6375861597263857,1
1208,13985,349,7060.13,15,5.857933154483459,8.862360374336811,2.772588722239781,0
1209,13986,13,320.46,28,2.6390573296152584,5.7728731191409945,3.367295829986474,1
1210,13988,234,4147.96,30,5.459585514144159,8.330612979409075,3.4339872044851463,0
1211,13989,41,1266.08,76,3.7376696182833684,7.144470319606423,4.343805421853684,3
1212,13990,16,311.3,224,2.833213344056216,5.7439642642890325,5.41610040220442,2
1213,13991,82,852.88,23,4.418840607796598,6.749790668692898,3.1780538303479458,0
1214,13992,5,76.8,41,1.791759469228055,4.354141431184346,3.7376696182833684,1
1215,13993,121,3466.36,53,4.804021044733257,8.151148776464021,3.9889840465642745,0
1216,13994,148,2274.14,14,5.003946305945459,7.729796867953175,2.70805020110221,0
1217,13995,86,1393.69,26,4.465908118654584,7.240427447338227,3.295836866004329,0
1218,13999,208,3901.81,21,5.342334251964811,8.269452085493503,3.091042453358316,0
1219,14000,15,635.66,222,2.772588722239781,6.456235761113554,5.407171771460119,2
1220,14001,39,2043.0800000000002,56,3.6888794541139363,7.622703089500935,4.04305126783455,3
1221,14002,47,529.73,145,3.871201010907891,6.274253417348632,4.983606621708336,3
1222,14004,171,4582.64,54,5.147494476813453,8.430248721279204,4.007333185232471,0
1223,14005,84,2874.72,20,4.442651256490317,7.964058356660503,3.044522437723423,0
1224,14006,30,962.19,126,3.4339872044851463,6.870250692440862,4.844187086458591,3
1225,14009,42,695.61,209,3.7612001156935624,6.546225713269575,5.3471075307174685,3
1226,14012,11,328.8,288,2.4849066497880004,5.7984864101254985,5.666426688112432,2
1227,14013,34,473.02,121,3.5553480614894135,6.161249514897758,4.804021044733257,3
1228,14014,39,505.18,88,3.6888794541139363,6.226892337255411,4.48863636973214,3
1229,14015,20,917.34,63,3.044522437723423,6.8225676924206855,4.1588830833596715,1
1230,14016,161,4341.21,172,5.087596335232384,8.376138714077541,5.153291594497779,3
1231,14019,66,1421.61,57,4.204692619390966,7.260248491657529,4.060443010546419,3
1232,14020,39,642.8,27,3.6888794541139363,6.467388118864708,3.332204510175204,1
1233,14021,22,631.9,166,3.1354942159291497,6.45031243178126,5.117993812416755,3
1234,14022,28,440.0,236,3.367295829986474,6.089044875446846,5.4680601411351315,2
1235,14023,31,584.07,18,3.4657359027997265,6.371731498193053,2.9444389791664403,1
1236,14024,16,327.7,132,2.833213344056216,5.795145480670174,4.890349128221754,2
1237,14027,6,104.82,71,1.9459101490553132,4.661739537475985,4.276666119016055,2
1238,14029,15,467.66,74,2.772588722239781,6.149877558850261,4.31748811353631,1
1239,14030,242,2358.84,29,5.493061443340548,7.766349099111192,3.4011973816621555,0
1240,14031,250,17286.86,18,5.5254529391317835,9.757759800051202,2.9444389791664403,0
1241,14032,143,2975.59,13,4.969813299576001,7.998533628991687,2.6390573296152584,0
1242,14034,86,648.89,33,4.465908118654584,6.476803117799309,3.5263605246161616,1
1243,14035,66,1428.02,39,4.204692619390966,7.264744173633186,3.6888794541139363,3
1244,14036,38,626.65,295,3.6635616461296463,6.441982686264217,5.69035945432406,3
1245,14037,28,147.20000000000002,187,3.367295829986474,4.998562712861987,5.236441962829949,2
1246,14038,92,1560.38,89,4.532599493153256,7.353325324586606,4.499809670330265,3
1247,14039,6,152.2,44,1.9459101490553132,5.0317442573064906,3.8066624897703196,1
1248,14040,229,3560.32,51,5.438079308923196,8.177886541638598,3.9512437185814275,0
1249,14041,21,141.41,277,3.091042453358316,4.958710221231336,5.627621113690637,2
1250,14044,206,646.42,37,5.332718793265369,6.472995233816948,3.6375861597263857,0
1251,14045,6,1659.75,120,1.9459101490553132,7.415024586545351,4.795790545596741,2
1252,14046,14,154.99,295,2.70805020110221,5.049791902630777,5.69035945432406,2
1253,14047,32,1308.6100000000001,19,3.4965075614664802,7.177484661947137,2.995732273553991,1
1254,14048,85,409.93,316,4.454347296253507,6.018422883689063,5.75890177387728,3
1255,14049,478,5578.72,27,6.171700597410915,8.626893874904868,3.332204510175204,0
1256,14050,54,746.36,42,4.007333185232471,6.616546996753798,3.7612001156935624,1
1257,14051,210,15610.390000000001,11,5.351858133476067,9.655756055028828,2.4849066497880004,0
1258,14052,56,225.36,30,4.04305126783455,5.422126652274323,3.4339872044851463,1
1259,14053,4,260.25,135,1.6094379124341003,5.565477803279021,4.912654885736052,2
1260,14054,6,92.46,76,1.9459101490553132,4.53753353727228,4.343805421853684,2
1261,14055,10,725.6400000000001,117,2.3978952727983707,6.588431169193958,4.770684624465665,2
1262,14056,1088,8152.71,12,6.9930151229329605,9.006228317380044,2.5649493574615367,0
1263,14057,283,6211.66,34,5.648974238161206,8.734344424600405,3.5553480614894135,0
1264,14059,8,183.6,277,2.1972245773362196,5.218191322068752,5.627621113690637,2
1265,14060,202,6140.42,15,5.313205979041787,8.722811264760628,2.772588722239781,0
1266,14062,111,10464.85,20,4.718498871295094,9.255872854706382,3.044522437723423,0
1267,14064,77,1334.34,40,4.356708826689592,7.1969412200564244,3.713572066704308,3
1268,14066,7,152.55,277,2.0794415416798357,5.034026246886832,5.627621113690637,2
1269,14067,52,374.7,74,3.970291913552122,5.928790952579924,4.31748811353631,3
1270,14068,24,265.85,331,3.2188758248682006,5.586686702779954,5.805134968916488,2
1271,14071,323,1437.57,14,5.780743515792329,7.271404843608142,2.70805020110221,0
1272,14073,13,151.04,43,2.6390573296152584,5.024143644121048,3.784189633918261,1
1273,14075,43,942.26,15,3.784189633918261,6.849341960431477,2.772588722239781,1
1274,14076,44,118.67,140,3.8066624897703196,4.784737954585425,4.948759890378168,2
1275,14077,42,499.41999999999996,51,3.7612001156935624,6.2154477458196355,3.9512437185814275,1
1276,14078,65,1049.37,112,4.189654742026425,6.956897762032364,4.727387818712341,3
1277,14079,12,375.1,135,2.5649493574615367,5.929855065476291,4.912654885736052,2
1278,14080,4,45.599999999999994,43,1.6094379124341003,3.8416005411316,3.784189633918261,1
1279,14081,150,921.62,313,5.017279836814924,6.827217448755657,5.749392985908253,3
1280,14082,29,182.25,375,3.4011973816621555,5.2108513407667605,5.929589143389895,2
1281,14083,177,1002.9,15,5.181783550292085,6.911647693697481,2.772588722239781,0
